profile_id,profile_date,gamer_id,playtime,games,level,level_rank,wins,wins_rank,kd,kd_rank,dmg_per_game,top5,top5_rank,top10,top10_rank,top25,top25_rank,kills,deaths,downs,avg_life,avg_life_rank,score,score_per_min,score_per_min_rank,score_per_game,cash,contracts,contracts_rank,win_perc,win_perc_rank
20200825_gs25_11901,2020-08-25,gs25#11901,12D 03H 58M Play Time,899 Matches,Level 146,(Top 33%),60,Top 6%,1.22,Top 38%,"1,384",232,Top 4.8%,408,Top 4.4%,761,Top 4.8%,"3,008","2,473","2,934",07m 05s,Top 38%,"3,719,958",212.35,Top 23%,"4,137.88",0,"1,352",Top 7%,6.7%,Top 15%
